zone_id,annee,cumul_pluie_hivernage_mm,nb_jours_pluie,pluie_max_24h_mm,pluie_max_72h_mm,hauteur_crue_fleuve_m,inondation,duree_submersion_jours,is_riverain
Z0284,2022,726.8,53,26.1,39.6,,1,7,0
Z0284,2023,463.9,25,15.1,19.4,,0,0,0
Z0284,2024,756.4,49,28.5,46.3,,0,0,0
Z0285,2015,368.6,29,25.5,55.0,,0,0,0
Z0285,2016,427.8,26,13.9,22.1,,0,0,0
Z0285,2017,506.9,32,25.5,61.5,,0,0,0
Z0285,2018,506.9,43,15.8,29.0,,0,0,0
Z0285,2019,551.9,40,50.8,81.1,,0,0,0
Z0285,2020,561.8,52,33.8,57.6,,0,0,0
Z0285,2021,331.5,23,27.3,43.7,,0,0,0
Z0285,2022,743.3,55,35.3,58.6,,0,0,0
Z0285,2023,374.8,28,18.1,36.3,,0,0,0
Z0285,2024,643.4,43,10.1,14.1,,0,0,0
Z0286,2015,440.4,27,14.0,25.4,,0,0,0
Z0286,2016,347.1,24,16.9,13.8,,0,0,0
Z0286,2017,291.2,18,16.1,32.6,,0,0,0
Z0286,2018,357.6,25,16.9,23.4,,0,0,0
Z0286,2019,454.1,34,10.0,21.9,,0,0,0
Z0286,2020,976.8,67,75.9,97.2,,1,3,0
Z0286,2021,667.4,49,13.9,28.5,,0,0,0
Z0286,2022,861.2,67,45.1,98.2,,0,0,0
Z0286,2023,634.0,48,65.4,128.8,,0,0,0
Z0286,2024,537.4,41,29.9,61.9,,0,0,0
Z0287,2015,404.5,25,16.9,30.9,,0,0,0
Z0287,2016,386.6,28,21.0,44.8,,0,0,0
Z0287,2017,349.0,26,16.2,35.3,,0,0,0
Z0287,2018,424.3,40,20.5,66.5,,0,0,0
Z0287,2019,422.1,38,24.8,44.8,,0,0,0
Z0287,2020,578.9,47,23.3,47.5,,0,0,0
Z0287,2021,512.4,35,18.2,24.3,,0,0,0
Z0287,2022,493.9,32,20.5,42.5,,0,0,0
Z0287,2023,395.3,28,21.1,43.9,,0,0,0
Z0287,2024,494.4,35,10.0,17.6,,0,0,0
Z0288,2015,344.4,24,18.2,26.7,,0,0,0
Z0288,2016,493.8,38,23.5,66.0,,0,0,0
Z0288,2017,430.2,25,35.9,47.7,,1,1,0
Z0288,2018,427.0,27,14.1,22.3,,1,4,0
Z0288,2019,351.6,23,46.5,93.1,,0,0,0
Z0288,2020,571.4,39,21.5,30.2,,0,0,0
Z0288,2021,683.6,47,23.5,31.0,,0,0,0
Z0288,2022,692.8,51,47.7,79.0,,1,2,0
Z0288,2023,532.3,38,26.5,35.0,,0,0,0
Z0288,2024,423.6,33,11.8,24.3,,0,0,0
Z0289,2015,669.6,49,32.3,67.1,,0,0,0
Z0289,2016,602.2,41,33.0,60.2,,0,0,0
Z0289,2017,238.1,27,17.7,34.5,,0,0,0
Z0289,2018,375.5,27,10.0,12.4,,0,0,0
Z0289,2019,573.4,37,22.4,29.9,,0,0,0
Z0289,2020,570.5,40,21.4,46.5,,0,0,0
Z0289,2021,365.9,34,16.6,33.2,,0,0,0
Z0289,2022,586.9,43,10.0,17.6,,0,0,0
Z0289,2023,339.3,25,10.0,14.8,,0,0,0
Z0289,2024,800.9,58,43.9,81.6,,0,0,0
Z0290,2015,473.7,36,10.0,20.8,,0,0,0
Z0290,2016,473.7,39,10.0,14.2,,0,0,0
Z0290,2017,438.9,35,10.0,12.3,,0,0,0
Z0290,2018,548.1,43,38.7,61.8,,0,0,0
Z0290,2019,406.5,31,22.1,34.6,,0,0,0
Z0290,2020,755.8,55,19.5,35.6,,0,0,0
Z0290,2021,473.4,29,75.3,165.0,,1,7,0
Z0290,2022,617.2,40,29.9,52.3,,0,0,0
Z0290,2023,380.1,25,12.1,24.2,,0,0,0
Z0290,2024,771.3,46,16.5,27.3,,0,0,0
Z0291,2015,482.6,32,10.0,18.3,,0,0,0
Z0291,2016,503.9,37,12.0,16.4,,0,0,0
Z0291,2017,519.1,36,26.8,35.3,,0,0,0
Z0291,2018,522.7,34,21.3,38.6,,0,0,0
Z0291,2019,465.0,33,51.3,88.5,,0,0,0
Z0291,2020,834.2,53,28.1,34.3,,0,0,0
Z0291,2021,426.6,25,27.4,45.1,,0,0,0
Z0291,2022,519.1,37,49.0,68.1,,1,8,0
Z0291,2023,689.6,54,50.7,85.9,,0,0,0
Z0291,2024,657.5,47,27.4,88.3,,0,0,0
Z0292,2015,340.6,26,13.2,27.4,,0,0,0
Z0292,2016,328.6,24,10.6,17.0,,0,0,0
Z0292,2017,453.2,31,20.5,34.8,,0,0,0
Z0292,2018,557.1,44,15.2,20.8,,0,0,0
Z0292,2019,586.2,42,25.2,31.8,,0,0,0
Z0292,2020,308.6,22,17.5,27.4,,0,0,0
Z0292,2021,283.9,17,10.0,20.0,,0,0,0
Z0292,2022,484.3,38,39.9,55.9,,0,0,0
Z0292,2023,651.1,50,38.5,53.5,,0,0,0
Z0292,2024,431.8,35,40.8,76.3,,0,0,0
Z0293,2015,538.0,45,10.0,17.8,,0,0,0
Z0293,2016,463.2,38,19.3,36.4,,0,0,0
Z0293,2017,293.6,20,10.0,15.6,,0,0,0
Z0293,2018,604.8,39,58.9,101.4,,0,0,0
Z0293,2019,386.0,27,14.0,22.4,,0,0,0
Z0293,2020,1135.9,74,10.0,20.3,,0,0,0
Z0293,2021,428.1,33,17.9,24.7,,0,0,0
Z0293,2022,575.1,41,42.6,79.2,,0,0,0
Z0293,2023,538.0,41,42.6,63.2,,0,0,0
Z0293,2024,738.1,49,33.9,47.7,,0,0,0
Z0294,2015,600.0,42,31.0,44.3,,1,5,0
Z0294,2016,545.6,39,17.9,31.3,,1,4,0
Z0294,2017,535.9,38,18.0,36.5,,1,7,0
Z0294,2018,507.8,45,23.4,44.9,,1,5,0
Z0294,2019,507.8,36,46.9,87.9,,1,1,0
Z0294,2020,476.7,28,31.0,47.4,,1,2,0
Z0294,2021,456.9,33,10.0,17.3,,1,2,0
Z0294,2022,683.3,55,20.3,33.3,,1,2,0
Z0294,2023,352.0,29,11.0,16.1,,1,8,0
Z0294,2024,445.5,25,16.7,28.6,,1,2,0
Z0295,2015,407.7,23,23.2,33.0,,0,0,0
Z0295,2016,507.5,38,14.1,17.9,,0,0,0
Z0295,2017,392.1,23,29.8,60.3,,0,0,0
Z0295,2018,507.5,27,11.0,21.2,,0,0,0
Z0295,2019,334.8,23,37.4,54.1,,0,0,0
Z0295,2020,625.4,43,25.0,43.2,,0,0,0
Z0295,2021,683.6,54,48.9,62.3,,0,0,0
Z0295,2022,557.8,37,32.5,39.1,,0,0,0
Z0295,2023,390.7,32,10.0,16.4,,0,0,0
Z0295,2024,702.2,48,10.0,21.6,,0,0,0
Z0296,2015,507.6,25,18.9,27.8,,0,0,0
Z0296,2016,361.5,27,26.3,45.7,,0,0,0
Z0296,2017,479.6,26,12.5,21.8,,0,0,0
Z0296,2018,498.7,36,10.0,12.3,,0,0,0
Z0296,2019,605.7,45,12.4,25.5,,0,0,0
Z0296,2020,653.1,42,32.0,63.6,,0,0,0
Z0296,2021,274.2,24,20.2,31.0,,0,0,0
Z0296,2022,690.2,47,13.2,17.5,,0,0,0
Z0296,2023,516.5,30,10.0,16.2,,0,0,0
Z0296,2024,507.6,57,37.5,56.2,,0,0,0
Z0297,2015,345.0,24,15.9,20.6,,0,0,0
Z0297,2016,476.2,29,41.6,75.2,,0,0,0
Z0297,2017,632.1,49,10.0,16.3,,0,0,0
Z0297,2018,535.3,38,16.5,25.7,,0,0,0
Z0297,2019,528.1,41,28.3,34.9,,0,0,0
Z0297,2020,1093.4,77,23.0,39.7,,0,0,0
Z0297,2021,391.8,25,54.5,99.1,,0,0,0
Z0297,2022,843.3,61,82.5,162.7,,0,0,0
Z0297,2023,602.3,45,29.5,44.4,,0,0,0
Z0297,2024,578.3,38,14.1,24.9,,0,0,0
Z0298,2015,266.5,20,10.0,14.7,,0,0,0
Z0298,2016,603.5,42,29.9,51.5,,0,0,0
Z0298,2017,518.5,31,16.3,32.9,,0,0,0
Z0298,2018,450.2,34,10.0,21.2,,0,0,0
Z0298,2019,312.3,23,34.0,51.3,,0,0,0
Z0298,2020,578.3,45,12.7,20.7,,0,0,0
Z0298,2021,361.7,29,11.3,15.7,,0,0,0
Z0298,2022,405.1,26,29.3,37.2,,0,0,0
Z0298,2023,431.6,30,24.0,44.5,,0,0,0
Z0298,2024,792.0,53,36.4,53.8,,0,0,0
Z0299,2015,448.8,35,14.4,20.9,,0,0,0
Z0299,2016,614.1,40,37.9,55.2,,0,0,0
Z0299,2017,560.8,45,43.7,74.1,,0,0,0
Z0299,2018,527.1,37,15.5,21.6,,0,0,0
Z0299,2019,449.0,39,22.6,49.6,,0,0,0
Z0299,2020,1154.6,84,57.1,119.1,,0,0,0
Z0299,2021,400.1,23,31.2,47.2,,0,0,0
Z0299,2022,580.5,43,27.3,56.4,,1,47,0
Z0299,2023,419.2,33,16.6,31.5,,0,0,0
Z0299,2024,427.3,28,10.0,19.8,,0,0,0
Z0300,2015,357.6,21,13.7,28.0,,0,0,0
Z0300,2016,518.7,38,29.9,47.1,,0,0,0
Z0300,2017,385.8,30,39.1,56.0,,0,0,0
Z0300,2018,437.6,30,14.8,25.2,,0,0,0
Z0300,2019,428.6,30,12.9,25.7,,0,0,0
Z0300,2020,521.7,45,21.6,37.0,,0,0,0
Z0300,2021,493.2,35,13.1,19.2,,0,0,0
Z0300,2022,787.2,50,50.7,62.3,,1,1,0
Z0300,2023,294.8,20,20.2,29.5,,0,0,0
Z0300,2024,594.2,48,18.4,24.9,,0,0,0
Z0301,2015,474.2,29,26.1,45.5,,0,0,0
Z0301,2016,447.2,37,18.75,59.2,,0,0,0
Z0301,2017,388.3,28,18.4,23.1,,0,0,0
Z0301,2018,296.4,20,16.4,29.4,,1,7,0
Z0301,2019,422.2,29,10.0,15.1,,0,0,0
Z0301,2020,450.0,27,19.1,32.7,,0,0,0
Z0301,2021,523.0,40,18.75,27.2,,0,0,0
Z0301,2022,533.1,36,35.5,68.8,,0,0,0
Z0301,2023,415.1,34,16.1,29.3,,0,0,0
Z0301,2024,806.6,60,20.5,36.5,,0,0,0
Z0302,2015,383.1,34,17.7,28.1,,1,7,0
Z0302,2016,284.7,18,12.9,20.5,,0,0,0
Z0302,2017,511.8,20,14.7,17.9,,0,0,0
Z0302,2018,596.1,46,56.3,94.2,,0,0,0
Z0302,2019,511.8,44,23.6,46.4,,0,0,0
Z0302,2020,583.0,42,17.0,35.4,,0,0,0
Z0302,2021,388.0,29,27.0,52.8,,1,2,0
Z0302,2022,756.8,54,36.7,65.5,,0,0,0
Z0302,2023,577.8,40,11.8,21.5,,0,0,0
Z0302,2024,376.3,30,18.1,39.4,,0,0,0
Z0303,2015,575.5,42,30.8,65.9,,0,0,0
Z0303,2016,491.8,30,66.6,109.0,,0,0,0
Z0303,2017,674.9,47,10.0,17.8,,0,0,0
Z0303,2018,271.6,18,17.7,21.4,,0,0,0
Z0303,2019,550.6,38,25.1,48.0,,0,0,0
Z0303,2020,653.2,47,26.4,48.6,,0,0,0
Z0303,2021,524.0,34,37.8,77.8,,0,0,0
Z0303,2022,691.3,45,40.6,48.9,,0,0,0
Z0303,2023,492.1,33,35.0,56.8,,0,0,0
Z0303,2024,418.4,24,10.0,13.7,,0,0,0
Z0304,2015,497.2,37,22.2,47.3,,0,0,0
Z0304,2016,373.2,33,10.0,14.7,,1,4,0
Z0304,2017,591.6,37,58.6,103.1,,0,0,0
Z0304,2018,501.8,38,15.8,31.2,,0,0,0
Z0304,2019,277.2,20,10.0,21.3,,0,0,0
Z0304,2020,785.3,60,39.4,83.9,,0,0,0
Z0304,2021,657.0,47,15.8,28.0,,0,0,0
Z0304,2022,474.3,30,10.0,20.2,,0,0,0
Z0304,2023,384.5,26,16.1,32.9,,0,0,0
Z0304,2024,689.9,46,46.6,64.8,,0,0,0
Z0305,2015,522.1,38,10.0,19.9,,0,0,0
Z0305,2016,629.1,43,43.7,84.3,,0,0,0
Z0305,2017,361.0,22,13.3,26.6,,0,0,0
Z0305,2018,429.1,30,10.0,20.4,,0,0,0
Z0305,2019,434.6,34,10.0,12.5,,0,0,0
Z0305,2020,370.9,19,10.0,15.1,,0,0,0
Z0305,2021,771.4,54,70.9,131.6,,0,0,0
Z0305,2022,442.6,35,38.5,75.6,,0,0,0
Z0305,2023,479.7,34,25.2,36.8,,0,0,0
Z0305,2024,442.4,30,46.0,66.2,,0,0,0
Z0306,2015,587.5,39,32.6,60.5,,0,0,0
Z0306,2016,456.9,23,24.4,44.1,,0,0,0
Z0306,2017,454.0,28,10.0,20.1,,0,0,0
Z0306,2018,419.8,32,23.5,31.7,,0,0,0
Z0306,2019,405.1,24,10.0,14.8,,0,0,0
Z0306,2020,745.2,48,39.2,53.5,,0,0,0
Z0306,2021,453.1,29,73.5,130.2,,1,1,0
Z0306,2022,727.9,51,35.7,65.2,,1,5,0
Z0306,2023,350.5,21,35.2,77.0,,0,0,0
Z0306,2024,570.5,43,10.0,15.0,,1,6,0
Z0307,2015,276.5,22,12.4,24.2,,0,0,0
Z0307,2016,452.3,29,10.0,14.6,,0,0,0
Z0307,2017,522.0,39,36.8,48.6,,0,0,0
Z0307,2018,476.8,28,22.2,32.3,,1,13,0
Z0307,2019,470.9,35,37.4,75.4,,0,0,0
Z0307,2020,706.2,50,25.2,42.9,,0,0,0
Z0307,2021,339.6,25,10.0,14.8,,0,0,0
Z0307,2022,500.6,42,23.8,31.4,,0,0,0
Z0307,2023,407.4,29,19.6,32.5,,0,0,0
Z0307,2024,651.5,53,48.4,63.5,,0,0,0
Z0308,2015,428.4,30,19.5,34.9,,0,0,0
Z0308,2016,588.9,43,10.0,14.3,,0,0,0
Z0308,2017,603.9,35,40.3,82.6,,1,1,0
Z0308,2018,554.4,36,43.1,66.6,,0,0,0
Z0308,2019,708.0,55,26.4,41.3,,0,0,0
Z0308,2020,839.2,57,63.2,109.5,,0,0,0
Z0308,2021,400.8,27,10.0,13.3,,0,0,0
Z0308,2022,679.5,44,21.8,37.0,,0,0,0
Z0308,2023,462.8,35,10.0,14.4,,0,0,0
Z0308,2024,525.0,37,32.6,39.3,,0,0,0
Z0309,2015,519.3,34,14.7,29.7,,1,4,0
Z0309,2016,500.8,41,21.2,35.4,,0,0,0
Z0309,2017,557.7,47,91.9,176.9,,0,0,0
Z0309,2018,660.5,52,22.7,48.1,,0,0,0
Z0309,2019,519.1,44,57.6,70.6,,0,0,0
Z0309,2020,463.6,35,31.1,47.9,,0,0,0
Z0309,2021,484.6,40,10.0,20.3,,1,10,0
Z0309,2022,450.5,34,20.1,33.2,,1,2,0
Z0309,2023,391.9,27,22.5,48.5,,0,0,0
Z0309,2024,635.1,49,14.9,31.8,,0,0,0
Z0310,2015,495.7,36,10.0,16.8,,0,0,0
Z0310,2016,425.1,30,16.6,28.8,,0,0,0
Z0310,2017,540.3,38,21.3,33.7,,1,11,0
Z0310,2018,715.1,50,49.6,107.1,,1,7,0
Z0310,2019,584.5,37,29.2,41.1,,0,0,0
Z0310,2020,542.7,36,26.9,32.5,,0,0,0
Z0310,2021,438.8,30,49.1,62.2,,0,0,0
Z0310,2022,728.1,52,10.7,15.8,,0,0,0
Z0310,2023,353.9,28,15.0,23.4,,0,0,0
Z0310,2024,713.4,56,24.9,37.8,,1,4,0
Z0311,2015,637.3,48,57.4,80.5,,1,20,0
Z0311,2016,467.6,39,10.0,18.2,,0,0,0
Z0311,2017,393.4,29,24.6,39.5,,0,0,0
Z0311,2018,452.4,28,28.8,62.4,,0,0,0
Z0311,2019,435.4,31,10.0,21.2,,0,0,0
Z0311,2020,1129.0,79,30.5,64.5,,0,0,0
Z0311,2021,452.1,33,18.8,36.2,,1,7,0
Z0311,2022,422.7,35,21.4,36.1,,0,0,0
Z0311,2023,700.5,53,85.3,162.1,,1,4,0
Z0311,2024,660.7,45,27.9,51.8,,0,0,0
Z0312,2015,536.9,32,44.8,69.4,,0,0,0
Z0312,2016,389.4,34,19.5,26.1,,0,0,0
Z0312,2017,543.9,40,44.5,89.9,,0,0,0
Z0312,2018,444.3,29,13.0,28.0,,0,0,0
Z0312,2019,505.8,34,50.1,67.9,,0,0,0
Z0312,2020,525.1,29,10.2,18.0,,0,0,0
Z0312,2021,640.1,52,60.4,108.6,,0,0,0
Z0312,2022,403.5,28,14.8,32.1,,0,0,0
Z0312,2023,410.8,30,51.4,80.1,,0,0,0
Z0312,2024,454.1,35,44.5,34.5,,0,0,0
Z0313,2015,303.6,22,10.4,17.7,,0,0,0
Z0313,2016,299.6,29,10.0,15.9,,0,0,0
Z0313,2017,558.9,38,37.9,60.5,,1,3,0
Z0313,2018,683.7,47,26.4,40.9,,0,0,0
Z0313,2019,527.9,35,49.3,72.5,,0,0,0
Z0313,2020,514.8,38,15.3,26.0,,0,0,0
Z0313,2021,517.7,36,30.4,65.6,,0,0,0
Z0313,2022,766.2,54,37.8,68.1,,1,3,0
Z0313,2023,604.5,42,47.6,88.9,,0,0,0
Z0313,2024,598.1,48,32.7,44.5,,0,0,0
Z0314,2015,316.5,27,12.6,22.2,,0,0,0
Z0314,2016,504.4,49,44.5,65.1,,0,0,0
Z0314,2017,379.1,29,16.6,25.3,,0,0,0
Z0314,2018,388.9,26,10.0,12.6,,0,0,0
Z0314,2019,787.7,49,28.0,46.3,,0,0,0
Z0314,2020,421.5,18,10.0,13.3,,0,0,0
Z0314,2021,657.0,45,31.1,57.9,,0,0,0
Z0314,2022,550.1,40,37.9,79.1,,0,0,0
Z0314,2023,504.4,37,34.1,43.0,,0,0,0
Z0314,2024,713.0,46,10.0,18.6,,0,0,0
Z0315,2015,298.6,7,12.9,25.1,,0,0,0
Z0315,2016,452.5,32,24.5,49.3,,0,0,0
Z0315,2017,590.9,42,17.9,28.2,,1,1,0
Z0315,2018,589.7,39,11.9,26.1,,0,0,0
Z0315,2019,559.2,34,14.9,20.3,,0,0,0
Z0315,2020,849.9,55,18.0,28.2,,1,8,0
Z0315,2021,586.6,43,32.4,70.6,,0,0,0
Z0315,2022,804.9,52,58.9,84.8,,1,10,0
Z0315,2023,433.1,33,19.5,39.2,,0,0,0
Z0315,2024,606.2,44,49.4,88.4,,1,2,0
Z0316,2015,578.6,40,24.3,33.4,,1,6,0
Z0316,2016,468.1,31,49.1,62.1,,1,1,0
Z0316,2017,646.6,45,10.0,13.9,,0,0,0
Z0316,2018,680.6,51,28.4,38.3,,1,2,0
Z0316,2019,413.2,23,14.1,30.5,,1,7,0
Z0316,2020,825.0,59,14.7,29.7,,0,0,0
Z0316,2021,507.6,33,43.1,66.7,,1,5,0
Z0316,2022,538.0,39,15.6,29.3,,1,10,0
Z0316,2023,640.7,49,10.0,19.6,,0,0,0
Z0316,2024,638.4,40,72.5,102.4,,1,5,0
Z0317,2015,449.3,37,10.0,17.8,,1,8,0
Z0317,2016,868.2,66,72.4,138.0,,1,22,0
Z0317,2017,308.3,22,24.5,42.2,,0,0,0
Z0317,2018,547.3,43,38.3,53.1,,1,10,0
Z0317,2019,547.3,36,34.1,44.8,,0,0,0
Z0317,2020,552.7,37,18.9,41.4,,0,0,0
Z0317,2021,383.4,28,10.0,13.5,,0,0,0
Z0317,2022,608.0,41,66.1,85.3,,1,7,0
Z0317,2023,328.8,21,10.0,16.6,,0,0,0
Z0317,2024,814.4,53,83.9,163.7,,1,35,0
Z0318,2015,614.5,44,16.4,20.4,,0,0,0
Z0318,2016,688.5,36,17.4,34.1,,0,0,0
Z0318,2017,890.2,60,69.9,113.2,,0,0,0
Z0318,2018,751.1,55,15.4,24.6,,0,0,0
Z0318,2019,814.6,53,46.6,68.4,,0,0,0
Z0318,2020,745.8,65,14.2,21.2,,0,0,0
Z0318,2021,805.4,57,10.6,22.0,,0,0,0
Z0318,2022,990.6,73,79.9,103.2,,0,0,0
Z0318,2023,722.1,59,38.2,83.2,,0,0,0
Z0318,2024,1010.5,71,119.9,157.9,,0,0,0
Z0319,2015,526.6,33,29.15,80.8,,0,0,0
Z0319,2016,615.2,43,25.5,46.6,,0,0,0
Z0319,2017,444.5,20,30.1,46.6,,0,0,0
Z0319,2018,658.9,45,40.9,54.0,,0,0,0
Z0319,2019,667.8,48,58.6,92.0,,0,0,0
Z0319,2020,1194.9,83,29.15,276.0,,0,0,0
Z0319,2021,479.3,30,10.0,18.3,,0,0,0
Z0319,2022,1325.0,90,28.2,37.9,,0,0,0
Z0319,2023,512.9,36,18.1,26.6,,0,0,0
Z0319,2024,857.6,65,56.8,112.0,,0,0,0
Z0320,2015,708.5,51,92.1,137.9,,0,0,0
Z0320,2016,453.2,23,11.8,18.2,,0,0,0
Z0320,2017,745.5,49,17.8,26.7,,0,0,0
Z0320,2018,711.2,48,34.6,63.5,,1,3,0
Z0320,2019,594.5,35,10.0,14.5,,0,0,0
Z0320,2020,1129.8,83,92.1,184.6,,0,0,0
Z0320,2021,866.7,59,18.7,39.9,,0,0,0
Z0320,2022,1095.8,78,10.0,12.7,,0,0,0
Z0320,2023,613.2,48,17.8,99.0,,1,6,0
Z0320,2024,552.9,42,10.0,12.8,,0,0,0
Z0321,2015,911.6,59,14.8,18.4,,0,0,0
Z0321,2016,826.4,49,21.0,45.0,,0,0,0
Z0321,2017,524.3,31,30.6,52.3,,0,0,0
Z0321,2018,633.6,49,84.2,153.6,,0,0,0
Z0321,2019,624.6,40,17.6,24.1,,0,0,0
Z0321,2020,973.4,69,17.3,26.4,,0,0,0
Z0321,2021,644.4,45,10.0,21.1,,0,0,0
Z0321,2022,902.0,61,56.6,83.9,,0,0,0
Z0321,2023,520.9,35,23.1,48.0,,0,0,0
Z0321,2024,656.3,48,12.9,20.6,,0,0,0
Z0322,2015,502.5,35,11.4,19.5,,0,0,0
Z0322,2016,592.8,45,12.7,22.3,,0,0,0
Z0322,2017,858.2,57,29.2,56.7,,0,0,0
Z0322,2018,739.3,55,30.0,43.4,,0,0,0
Z0322,2019,654.0,53,26.6,57.3,,0,0,0
Z0322,2020,1016.6,70,43.9,87.8,,0,0,0
Z0322,2021,488.7,37,10.0,19.8,,0,0,0
Z0322,2022,661.1,39,10.8,23.1,,1,6,0
Z0322,2023,640.3,47,38.9,64.4,,0,0,0
Z0322,2024,746.2,57,27.5,47.9,,0,0,0
Z0323,2015,860.3,56,22.6,46.7,,0,0,0
Z0323,2016,739.7,54,62.2,90.5,,0,0,0
Z0323,2017,805.3,56,34.5,57.9,,0,0,0
Z0323,2018,666.7,53,45.1,67.2,,0,0,0
Z0323,2019,750.7,46,41.6,84.7,,1,3,0
Z0323,2020,764.8,54,18.3,37.3,,0,0,0
Z0323,2021,461.9,29,25.7,44.7,,0,0,0
Z0323,2022,754.9,47,44.6,59.0,,0,0,0
Z0323,2023,582.0,40,34.5,53.2,,0,0,0
Z0323,2024,907.5,61,24.9,54.4,,0,0,0
Z0324,2015,438.3,32,18.2,34.1,,0,0,0
Z0324,2016,642.3,39,22.2,28.9,,0,0,0
Z0324,2017,607.7,41,11.1,16.5,,0,0,0
Z0324,2018,698.7,53,37.5,45.2,,1,1,0
Z0324,2019,738.6,49,24.3,44.8,,0,0,0
Z0324,2020,841.0,61,51.7,83.3,,1,6,0
Z0324,2021,462.9,34,62.7,102.5,,1,4,0
Z0324,2022,739.0,48,27.6,53.9,,1,21,0
Z0324,2023,770.9,53,39.9,69.0,,0,0,0
Z0324,2024,1098.4,74,21.0,45.2,,0,0,0
Z0325,2015,568.9,39,10.0,21.8,,0,0,0
Z0325,2016,494.2,38,18.3,32.0,,0,0,0
Z0325,2017,773.7,58,34.9,48.1,,1,17,0
Z0325,2018,549.5,43,14.2,30.0,,0,0,0
Z0325,2019,540.0,43,12.7,19.1,,0,0,0
Z0325,2020,824.2,59,28.1,44.1,,0,0,0
Z0325,2021,667.6,48,36.6,74.0,,0,0,0
Z0325,2022,805.8,63,64.5,83.4,,0,0,0
Z0325,2023,532.8,40,46.9,93.1,,0,0,0
Z0325,2024,685.5,52,18.4,31.8,,0,0,0
Z0326,2015,613.1,46,32.3,59.7,,1,2,0
Z0326,2016,623.8,42,56.2,116.6,,0,0,0
Z0326,2017,859.3,54,11.1,14.1,,1,18,0
Z0326,2018,435.2,34,25.3,49.0,,0,0,0
Z0326,2019,650.6,48,12.1,26.4,,0,0,0
Z0326,2020,577.7,38,11.4,22.8,,0,0,0
Z0326,2021,534.1,41,22.7,28.5,,0,0,0
Z0326,2022,637.0,45,27.3,50.9,,0,0,0
Z0326,2023,543.7,43,30.0,56.3,,0,0,0
Z0326,2024,949.2,68,62.2,97.8,,0,0,0
Z0327,2015,524.2,34,43.6,83.3,,0,0,0
Z0327,2016,555.5,33,13.9,27.9,,0,0,0
Z0327,2017,727.3,48,18.4,37.1,,0,0,0
Z0327,2018,551.8,43,34.3,51.5,,0,0,0
Z0327,2019,509.8,45,38.2,50.1,,0,0,0
Z0327,2020,890.7,64,41.6,50.2,,0,0,0
Z0327,2021,589.5,42,14.9,32.1,,0,0,0
Z0327,2022,877.9,71,60.5,114.5,,0,0,0
Z0327,2023,766.3,56,31.1,53.4,,0,0,0
Z0327,2024,857.4,65,52.9,108.8,,0,0,0
Z0328,2015,1259.5,89,47.8,72.7,,1,5,0
Z0328,2016,743.6,46,29.1,45.2,,1,3,0
Z0328,2017,1351.1,90,54.8,66.4,,1,1,0
Z0328,2018,1403.4,90,43.0,75.0,,0,0,0
Z0328,2019,858.2,62,19.9,32.6,,0,0,0
Z0328,2020,1239.3,89,175.0,224.3,,1,6,0
Z0328,2021,944.4,68,22.9,33.2,,0,0,0
Z0328,2022,2557.5,90,177.8,297.9,,1,5,0
Z0328,2023,1075.4,81,52.9,86.3,,1,8,0
Z0328,2024,2099.1,90,80.7,105.4,,1,12,0
Z0329,2015,1256.2,90,100.3,142.6,,0,0,0
Z0329,2016,1398.9,90,50.0,108.7,,0,0,0
Z0329,2017,1087.2,76,82.1,165.5,,0,0,0
Z0329,2018,1140.9,90,73.2,128.9,,0,0,0
Z0329,2019,1065.8,77,57.5,87.0,,1,4,0
Z0329,2020,1623.2,90,17.1,22.8,,0,0,0
Z0329,2021,2485.1,90,260.0,342.4,,1,8,0
Z0329,2022,2189.2,90,83.4,129.8,,0,0,0
Z0329,2023,1431.6,90,114.0,165.4,,1,4,0
Z0329,2024,1835.6,90,68.0,149.1,,1,5,0
Z0330,2015,1220.7,83,97.5,31.9,,0,0,0
Z0330,2016,1404.7,90,35.0,56.3,,0,0,0
Z0330,2017,1117.9,80,28.9,54.5,,0,0,0
Z0330,2018,1391.7,90,37.7,82.7,,0,0,0
Z0330,2019,1325.3,88,118.9,211.7,,1,5,0
Z0330,2020,1697.8,90,151.4,296.0,,1,1,0
Z0330,2021,1392.5,90,97.5,183.7,,1,3,0
Z0330,2022,1515.6,90,134.9,243.3,,1,4,0
Z0330,2023,1622.6,90,83.4,103.5,,0,0,0
Z0330,2024,1783.9,90,131.3,159.5,,0,0,0
Z0331,2015,1343.5,90,84.9,178.0,,1,7,0
Z0331,2016,1163.5,84,102.3,169.3,,1,26,0
Z0331,2017,1265.0,90,80.7,145.0,,1,8,0
Z0331,2018,965.2,78,69.8,145.2,,0,0,0
Z0331,2019,1617.2,90,35.6,56.2,,1,7,0
Z0331,2020,1572.6,90,110.4,205.7,,1,19,0
Z0331,2021,940.5,65,51.5,90.5,,1,6,0
Z0331,2022,1253.2,90,99.2,139.4,,1,19,0
Z0331,2023,1041.6,71,49.6,85.0,,0,0,0
Z0331,2024,1507.1,90,174.9,230.1,,1,34,0
Z0332,2015,1168.0,80,44.8,85.4,,0,0,0
Z0332,2016,1502.6,90,54.9,89.9,,0,0,0
Z0332,2017,1483.2,90,157.0,240.1,,1,12,0
Z0332,2018,1585.6,90,62.4,135.3,,0,0,0
